Username,Position,Player Name,Team
BASHBARTI,QB,Jayden Daniels,WAS
BASHBARTI,QB,Patrick Mahomes,KC
BASHBARTI,RB,J.K. Dobbins,LAC
BASHBARTI,RB,Joe Mixon,HOU
BASHBARTI,RB,Saquon Barkley,PHI
BASHBARTI,W/T,Terry McLaurin,WAS
BASHBARTI,W/T,Ladd McConkey,LAC
BASHBARTI,W/T,DeAndre Hopkins,KC
BASHBARTI,W/T,Xavier Worthy,KC
BASHBARTI,W/T,DeVonta Smith,PHI
VADICSTATIC,QB,C.J. Stroud,HOU
VADICSTATIC,QB,Sam Darnold,MIN
VADICSTATIC,RB,James Cook,BUF
VADICSTATIC,RB,Saquon Barkley,PHI
VADICSTATIC,W/T,Cooper Kupp,LAR
VADICSTATIC,W/T,T.J. Hockenson,MIN
VADICSTATIC,W/T,Hollywood Brown,KC
VADICSTATIC,W/T,Sam LaPorta,DET
VADICSTATIC,W/T,Terry McLaurin,WAS
VADICSTATIC,W/T,Xavier Worthy,KC
BHOKEVIN,QB,Jayden Daniels,WAS
BHOKEVIN,QB,Patrick Mahomes,KC
BHOKEVIN,RB,Samaje Perine,KC
BHOKEVIN,RB,Jaylen Warren,PIT
BHOKEVIN,RB,Saquon Barkley,PHI
BHOKEVIN,W/T,Terry McLaurin,WAS
BHOKEVIN,W/T,Nico Collins,HOU
BHOKEVIN,W/T,Xavier Worthy,KC
BHOKEVIN,W/T,Travis Kelce,KC
BHOKEVIN,W/T,A.J. Brown,PHI
MARLONH7,QB,C.J. Stroud,HOU
MARLONH7,QB,Jayden Daniels,WAS
MARLONH7,RB,Jaylen Warren,PIT
MARLONH7,RB,Brian Robinson Jr.,WAS
MARLONH7,RB,Joe Mixon,HOU
MARLONH7,RB,Saquon Barkley,PHI
MARLONH7,W/T,Mike Evans,TB
MARLONH7,W/T,George Pickens,PIT
MARLONH7,W/T,A.J. Brown,PHI
MARLONH7,W/T,Nico Collins,HOU
DREYDAY80,QB,Jayden Daniels,WAS
DREYDAY80,QB,Patrick Mahomes,KC
DREYDAY80,RB,Brian Robinson Jr.,WAS
DREYDAY80,RB,Saquon Barkley,PHI
DREYDAY80,W/T,Cooper Kupp,LAR
DREYDAY80,W/T,Ladd McConkey,LAC
DREYDAY80,W/T,Terry McLaurin,WAS
DREYDAY80,W/T,Dallas Goedert,PHI
DREYDAY80,W/T,Travis Kelce,KC
DREYDAY80,W/T,Xavier Worthy,KC
GMK48GMK48,QB,Jayden Daniels,WAS
GMK48GMK48,QB,Patrick Mahomes,KC
GMK48GMK48,RB,Kareem Hunt,KC
GMK48GMK48,RB,Kyren Williams,LAR
GMK48GMK48,RB,Saquon Barkley,PHI
GMK48GMK48,W/T,Noah Gray,KC
GMK48GMK48,W/T,Ladd McConkey,LAC
GMK48GMK48,W/T,Terry McLaurin,WAS
GMK48GMK48,W/T,Hollywood Brown,KC
GMK48GMK48,W/T,Xavier Worthy,KC
BDODGE291999,QB,Jalen Hurts,PHI
BDODGE291999,RB,Kareem Hunt,KC
BDODGE291999,RB,Aaron Jones,MIN
BDODGE291999,RB,Saquon Barkley,PHI
BDODGE291999,W/T,Keon Coleman,BUF
BDODGE291999,W/T,George Pickens,PIT
BDODGE291999,W/T,Terry McLaurin,WAS
BDODGE291999,W/T,Ladd McConkey,LAC
BDODGE291999,W/T,Xavier Worthy,KC
BDODGE291999,W/T,DeVonta Smith,PHI
NINERBEAR80,QB,Jalen Hurts,PHI
NINERBEAR80,RB,Kyren Williams,LAR
NINERBEAR80,RB,Isiah Pacheco,KC
NINERBEAR80,RB,Saquon Barkley,PHI
NINERBEAR80,W/T,Isaiah Likely,BAL
NINERBEAR80,W/T,Nico Collins,HOU
NINERBEAR80,W/T,Terry McLaurin,WAS
NINERBEAR80,W/T,DeAndre Hopkins,KC
NINERBEAR80,W/T,Dallas Goedert,PHI
NINERBEAR80,W/T,A.J. Brown,PHI
BEAYAR,QB,Jayden Daniels,WAS
BEAYAR,RB,Kyren Williams,LAR
BEAYAR,RB,David Montgomery,DET
BEAYAR,RB,Saquon Barkley,PHI
BEAYAR,W/T,Jayden Reed,GB
BEAYAR,W/T,Dallas Goedert,PHI
BEAYAR,W/T,Mike Evans,TB
BEAYAR,W/T,Khalil Shakir,BUF
BEAYAR,W/T,Travis Kelce,KC
BEAYAR,W/T,A.J. Brown,PHI
GWB,QB,Jayden Daniels,WAS
GWB,QB,Jared Goff,DET
GWB,RB,Brian Robinson Jr.,WAS
GWB,RB,James Cook,BUF
GWB,RB,Jahmyr Gibbs,DET
GWB,W/T,Tim Patrick,DET
GWB,W/T,Terry McLaurin,WAS
GWB,W/T,Dalton Kincaid,BUF
GWB,W/T,Ladd McConkey,LAC
GWB,W/T,Khalil Shakir,BUF
KISSOFDEATH6556,QB,Justin Herbert,LAC
KISSOFDEATH6556,QB,Jayden Daniels,WAS
KISSOFDEATH6556,RB,Aaron Jones,MIN
