Username,Position,Player Name,Team
NICKC,QB,Jayden Daniels,WAS
NICKC,QB,Patrick Mahomes,KC
NICKC,RB,Kareem Hunt,KC
NICKC,RB,Josh Jacobs,GB
NICKC,RB,Saquon Barkley,PHI
NICKC,W/T,Terry McLaurin,WAS
NICKC,W/T,Romeo Doubs,GB
NICKC,W/T,Jayden Reed,GB
NICKC,W/T,DeAndre Hopkins,KC
NICKC,W/T,Travis Kelce,KC
BETTINGBOYZZ,QB,Jayden Daniels,WAS
BETTINGBOYZZ,QB,C.J. Stroud,HOU
BETTINGBOYZZ,QB,Patrick Mahomes,KC
BETTINGBOYZZ,RB,Brian Robinson Jr.,WAS
BETTINGBOYZZ,RB,Saquon Barkley,PHI
BETTINGBOYZZ,W/T,Terry McLaurin,WAS
BETTINGBOYZZ,W/T,Xavier Worthy,KC
BETTINGBOYZZ,W/T,DeAndre Hopkins,KC
BETTINGBOYZZ,W/T,Nico Collins,HOU
BETTINGBOYZZ,W/T,DeVonta Smith,PHI
JQ72,QB,Jayden Daniels,WAS
JQ72,QB,Patrick Mahomes,KC
JQ72,RB,Bijan Robinson,ATL
JQ72,RB,Josh Jacobs,GB
JQ72,RB,Saquon Barkley,PHI
JQ72,W/T,Drake London,ATL
JQ72,W/T,Christian Watson,GB
JQ72,W/T,Terry McLaurin,WAS
JQ72,W/T,Xavier Worthy,KC
JQ72,W/T,DeVonta Smith,PHI
MASTAKILLA805,QB,Russell Wilson,PIT
MASTAKILLA805,QB,Jayden Daniels,WAS
MASTAKILLA805,RB,James Cook,BUF
MASTAKILLA805,RB,Saquon Barkley,PHI
MASTAKILLA805,W/T,Terry McLaurin,WAS
MASTAKILLA805,W/T,Mike Evans,TB
MASTAKILLA805,W/T,Puka Nacua,LAR
MASTAKILLA805,W/T,Jordan Addison,MIN
MASTAKILLA805,W/T,DeAndre Hopkins,KC
MASTAKILLA805,W/T,Jameson Williams,DET
RYNPTTS,QB,Jayden Daniels,WAS
RYNPTTS,QB,Patrick Mahomes,KC
RYNPTTS,RB,Brian Robinson Jr.,WAS
RYNPTTS,RB,Joe Mixon,HOU
RYNPTTS,RB,Jahmyr Gibbs,DET
RYNPTTS,W/T,Mike Evans,TB
RYNPTTS,W/T,Terry McLaurin,WAS
RYNPTTS,W/T,Xavier Worthy,KC
RYNPTTS,W/T,DeVonta Smith,PHI
RYNPTTS,W/T,Amon-Ra St. Brown,DET
PETEMA33,QB,Jayden Daniels,WAS
PETEMA33,QB,Patrick Mahomes,KC
PETEMA33,RB,Isiah Pacheco,KC
PETEMA33,RB,Saquon Barkley,PHI
PETEMA33,W/T,Ladd McConkey,LAC
PETEMA33,W/T,JuJu Smith-Schuster,KC
PETEMA33,W/T,Terry McLaurin,WAS
PETEMA33,W/T,Dallas Goedert,PHI
PETEMA33,W/T,Jayden Reed,GB
PETEMA33,W/T,DeAndre Hopkins,KC
SAMPSON99,QB,Jayden Daniels,WAS
SAMPSON99,RB,Najee Harris,PIT
SAMPSON99,RB,Kareem Hunt,KC
SAMPSON99,RB,David Montgomery,DET
SAMPSON99,RB,Saquon Barkley,PHI
SAMPSON99,W/T,Dalton Schultz,HOU
SAMPSON99,W/T,Ladd McConkey,LAC
SAMPSON99,W/T,Terry McLaurin,WAS
SAMPSON99,W/T,Travis Kelce,KC
SAMPSON99,W/T,Justin Jefferson,MIN
LOGANSIEK,QB,Sam Darnold,MIN
LOGANSIEK,QB,Jayden Daniels,WAS
LOGANSIEK,RB,Bijan Robinson,ATL
LOGANSIEK,RB,Josh Jacobs,GB
LOGANSIEK,RB,David Montgomery,DET
LOGANSIEK,RB,Saquon Barkley,PHI
LOGANSIEK,W/T,Drake London,ATL
LOGANSIEK,W/T,Xavier Worthy,KC
LOGANSIEK,W/T,Terry McLaurin,WAS
LOGANSIEK,W/T,Justin Jefferson,MIN
CALEELLIOTT,QB,Jayden Daniels,WAS
CALEELLIOTT,RB,Najee Harris,PIT
CALEELLIOTT,RB,Kareem Hunt,KC
CALEELLIOTT,RB,Joe Mixon,HOU
CALEELLIOTT,RB,Saquon Barkley,PHI
CALEELLIOTT,W/T,Terry McLaurin,WAS
CALEELLIOTT,W/T,Nico Collins,HOU
CALEELLIOTT,W/T,Puka Nacua,LAR
CALEELLIOTT,W/T,Khalil Shakir,BUF
CALEELLIOTT,W/T,A.J. Brown,PHI
TJL5124,QB,C.J. Stroud,HOU
TJL5124,RB,Brian Robinson Jr.,WAS
TJL5124,RB,Joe Mixon,HOU
TJL5124,RB,Saquon Barkley,PHI
TJL5124,W/T,Zach Ertz,WAS
TJL5124,W/T,Dalton Schultz,HOU
TJL5124,W/T,Tank Dell,HOU
TJL5124,W/T,Dallas Goedert,PHI
TJL5124,W/T,Nico Collins,HOU
TJL5124,W/T,A.J. Brown,PHI
TASCHE,QB,Jayden Daniels,WAS
TASCHE,QB,C.J. Stroud,HOU
TASCHE,RB,Joe Mixon,HOU
TASCHE,RB,Saquon Barkley,PHI
TASCHE,W/T,Courtland Sutton,DEN
TASCHE,W/T,Mike Evans,TB
TASCHE,W/T,Tank Dell,HOU
TASCHE,W/T,Terry McLaurin,WAS
TASCHE,W/T,DeVonta Smith,PHI
TASCHE,W/T,A.J. Brown,PHI
DAPRODIGY1993,QB,Baker Mayfield,TB
DAPRODIGY1993,QB,Patrick Mahomes,KC
DAPRODIGY1993,RB,Kareem Hunt,KC
DAPRODIGY1993,RB,Derrick Henry,BAL
DAPRODIGY1993,RB,Saquon Barkley,PHI
DAPRODIGY1993,W/T,Jalen McMillan,TB
DAPRODIGY1993,W/T,Terry McLaurin,WAS
DAPRODIGY1993,W/T,Jayden Reed,GB
DAPRODIGY1993,W/T,Xavier Worthy,KC
DAPRODIGY1993,W/T,Travis Kelce,KC
SILENTKILL,QB,Jordan Love,GB
SILENTKILL,QB,Jayden Daniels,WAS
SILENTKILL,QB,Patrick Mahomes,KC
SILENTKILL,RB,Isiah Pacheco,KC
SILENTKILL,RB,Saquon Barkley,PHI
SILENTKILL,W/T,Ladd McConkey,LAC
SILENTKILL,W/T,Terry McLaurin,WAS
SILENTKILL,W/T,Dallas Goedert,PHI
SILENTKILL,W/T,DeAndre Hopkins,KC
SILENTKILL,W/T,Travis Kelce,KC
RICKRASSIDY37,QB,Matthew Stafford,LAR
RICKRASSIDY37,QB,Patrick Mahomes,KC
RICKRASSIDY37,RB,Kyren Williams,LAR
RICKRASSIDY37,RB,Saquon Barkley,PHI
RICKRASSIDY37,W/T,Courtland Sutton,DEN
